#https://www.bankofengland.co.uk
#"Date","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [e] [c] [d]             IUMBV42"
"31 Jul 23","5.71"
"30 Jun 23","4.95"
"31 May 23","4.29"
"30 Apr 23","4.17"
"31 Mar 23","4.26"
"28 Feb 23","4.36"
"31 Jan 23","4.66"
"31 Dec 22","5.05"
"30 Nov 22","5.5"
"31 Oct 22","5.61"
"30 Sep 22","3.97"
"31 Aug 22","3.61"
"31 Jul 22","3.43"
"30 Jun 22","2.9"
"31 May 22","2.62"
"30 Apr 22","2.35"
"31 Mar 22","2.11"
"28 Feb 22","1.79"
"31 Jan 22","1.63"
"31 Dec 21","1.59"
"30 Nov 21","1.52"
"31 Oct 21","1.3"
"30 Sep 21","1.28"
"31 Aug 21","1.39"
"31 Jul 21","1.45"
"30 Jun 21","1.6"
"31 May 21","1.68"
"30 Apr 21","1.71"
"31 Mar 21","1.74"
"28 Feb 21","1.8"
"31 Jan 21","1.92"
"31 Dec 20","2"
"30 Nov 20","2.05"
"31 Oct 20","2.05"
"30 Sep 20","1.92"
"31 Aug 20","1.79"
"31 Jul 20","1.7"
"30 Jun 20","1.69"
"31 May 20","1.7"
"30 Apr 20","1.67"
"31 Mar 20","1.66"
"29 Feb 20","1.67"
"31 Jan 20","1.68"
"31 Dec 19","1.67"
"30 Nov 19","1.67"
"31 Oct 19","1.71"
"30 Sep 19","1.79"
"31 Aug 19","1.89"
"31 Jul 19","1.93"
"30 Jun 19","1.97"
"31 May 19","1.99"
"30 Apr 19","2"
"31 Mar 19","2.03"
"28 Feb 19","2.05"
"31 Jan 19","2.05"
"31 Dec 18","2.01"
"30 Nov 18","2.02"
"31 Oct 18","2.06"
"30 Sep 18","2.01"
"31 Aug 18","2.03"
"31 Jul 18","2.04"
"30 Jun 18","2.03"
"31 May 18","2.06"
"30 Apr 18","2.01"
"31 Mar 18","2.02"
"28 Feb 18","1.99"
"31 Jan 18","1.98"
"31 Dec 17","2.07"
"30 Nov 17","2.04"
"31 Oct 17","2.04"
"30 Sep 17","1.9"
"31 Aug 17","1.96"
"31 Jul 17","1.97"
"30 Jun 17","1.99"
"31 May 17","2.03"
"30 Apr 17","2.09"
"31 Mar 17","2.15"
"28 Feb 17","2.2"
"31 Jan 17","2.22"
"31 Dec 16","2.26"
"30 Nov 16","2.25"
"31 Oct 16","2.27"
"30 Sep 16","2.34"
"31 Aug 16","2.39"
"31 Jul 16","2.51"
"30 Jun 16","2.54"
"31 May 16","2.64"
"30 Apr 16","2.71"
"31 Mar 16","2.7"
"29 Feb 16","2.73"
"31 Jan 16","2.68"
"31 Dec 15","2.75"
"30 Nov 15","2.77"
"31 Oct 15","2.78"
"30 Sep 15","2.84"
"31 Aug 15","2.92"
"31 Jul 15","2.83"
"30 Jun 15","2.82"
"31 May 15","2.86"
"30 Apr 15","2.92"
"31 Mar 15","2.98"
"28 Feb 15","3.05"
"31 Jan 15","3.09"
"31 Dec 14","3.21"
"30 Nov 14","3.21"
"31 Oct 14","3.27"
"30 Sep 14","3.61"
"31 Aug 14","3.76"
"31 Jul 14","3.78"
"30 Jun 14","3.69"
"31 May 14","3.72"
"30 Apr 14","3.69"
"31 Mar 14","3.48"
"28 Feb 14","3.45"
"31 Jan 14","3.34"
"31 Dec 13","3.34"
"30 Nov 13","3.36"
