#source : https://www.bankofengland.co.uk
# https://www.bankofengland.co.uk/statistics/visual-summaries/quoted-household-interest-rates
#"Date","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (95% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [b] [c]             IUM2WTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (90% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [d] [e] [b] [c]             IUMB482","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [d] [b] [c]             IUMBV34","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (60% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICQ","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (85% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICR"
"31 Jul 23","6.24"
"30 Jun 23","5.46"
"31 May 23","4.68"
"30 Apr 23","4.53"
"31 Mar 23","4.57"
"28 Feb 23","4.71"
"31 Jan 23","5.01"
"31 Dec 22","5.33"
"30 Nov 22","5.82"
"31 Oct 22","5.94"
"30 Sep 22","4.21"
"31 Aug 22","3.51"
"31 Jul 22","3.43"
"30 Jun 22","2.87"
"31 May 22","2.55"
"30 Apr 22","2.25"
"31 Mar 22","2.01"
"28 Feb 22","1.65"
"31 Jan 22","1.42"
"31 Dec 21","1.39"
"30 Nov 21","1.35"
"31 Oct 21","1.13"
"30 Sep 21","1.13"
"31 Aug 21","1.1"
"31 Jul 21","1.16"
"30 Jun 21","1.17"
"31 May 21","1.21"
"30 Apr 21","1.24"
"31 Mar 21","1.29"
"28 Feb 21","1.3"
"31 Jan 21","1.33"
"31 Dec 20","1.35"
"30 Nov 20","1.4"
"31 Oct 20","1.49"
"30 Sep 20","1.46"
"31 Aug 20","1.41"
"31 Jul 20","1.32"
"30 Jun 20","1.3"
"31 May 20","1.32"
"30 Apr 20","1.32"
"31 Mar 20","1.31"
"29 Feb 20","1.3"
"31 Jan 20","1.3"
"31 Dec 19","1.3"
"30 Nov 19","1.29"
"31 Oct 19","1.31"
"30 Sep 19","1.38"
"31 Aug 19","1.44"
"31 Jul 19","1.49"
"30 Jun 19","1.56"
"31 May 19","1.56"
"30 Apr 19","1.6"
"31 Mar 19","1.59"
"28 Feb 19","1.61"
"31 Jan 19","1.65"
"31 Dec 18","1.61"
"30 Nov 18","1.67"
"31 Oct 18","1.64"
"30 Sep 18","1.65"
"31 Aug 18","1.7"
"31 Jul 18","1.73"
"30 Jun 18","1.68"
"31 May 18","1.69"
"30 Apr 18","1.73"
"31 Mar 18","1.52"
"28 Feb 18","1.45"
"31 Jan 18","1.42"
"31 Dec 17","1.41"
"30 Nov 17","1.45"
"31 Oct 17","1.44"
"30 Sep 17","1.23"
"31 Aug 17","1.24"
"31 Jul 17","1.23"
"30 Jun 17","1.38"
"31 May 17","1.29"
"30 Apr 17","1.24"
"31 Mar 17","1.28"
"28 Feb 17","1.35"
"31 Jan 17","1.33"
"31 Dec 16","1.35"
"30 Nov 16","1.32"
"31 Oct 16","1.38"
"30 Sep 16","1.45"
"31 Aug 16","1.59"
"31 Jul 16","1.73"
"30 Jun 16","1.71"
"31 May 16","1.7"
"30 Apr 16","1.67"
"31 Mar 16","1.62"
"29 Feb 16","1.68"
"31 Jan 16","1.7"
"31 Dec 15","1.7"
"30 Nov 15","1.67"
"31 Oct 15","1.63"
"30 Sep 15","1.64"
"31 Aug 15","1.65"
"31 Jul 15","1.6"
"30 Jun 15","1.6"
"31 May 15","1.64"
"30 Apr 15","1.65"
"31 Mar 15","1.59"
"28 Feb 15","1.67"
"31 Jan 15","1.81"
"31 Dec 14","1.9"
"30 Nov 14","1.95"
"31 Oct 14","1.94"
"30 Sep 14","2.08"
"31 Aug 14","2.19"
"31 Jul 14","2.24"
"30 Jun 14","2.19"
"31 May 14","2.11"
"30 Apr 14","2.07"
"31 Mar 14","1.9"
"28 Feb 14","1.87"
"31 Jan 14","1.88"
"31 Dec 13","1.95"
"30 Nov 13","1.95"
"31 Oct 13","1.98"
"30 Sep 13","2"
"31 Aug 13","2.07"
"31 Jul 13","2.07"
"30 Jun 13","2.09"
"31 May 13","2.16"
"30 Apr 13","2.25"
"31 Mar 13","2.26"
"28 Feb 13","2.34"
"31 Jan 13","2.38"
"31 Dec 12","2.5"
"30 Nov 12","2.45"
"31 Oct 12","2.6"
"30 Sep 12","2.99"
"31 Aug 12","3.09"
"31 Jul 12","3.14"
"30 Jun 12","3.27"
"31 May 12","3.22"
"30 Apr 12","3.15"
"31 Mar 12","3.03"
"29 Feb 12","3.02"
"31 Jan 12","2.76"
"31 Dec 11","0.0"
"30 Nov 11","0.0"
"31 Oct 11","0.0"
"30 Sep 11","0.0"
"31 Aug 11","0.0"
"31 Jul 11","0.0"
"30 Jun 11","0.0"
"31 May 11","0.0"
"30 Apr 11","0.0"
"31 Mar 11","0.0"
"28 Feb 11","0.0"
"31 Jan 11","0.0"
"31 Dec 10","0.0"
"30 Nov 10","0.0"
"31 Oct 10","0.0"
"30 Sep 10","0.0"
"31 Aug 10","0.0"
"31 Jul 10","0.0"
"30 Jun 10","0.0"
"31 May 10","0.0"
"30 Apr 10","0.0"
"31 Mar 10","0.0"
"28 Feb 10","0.0"
"31 Jan 10","0.0"
"31 Dec 09","0.0"
"30 Nov 09","0.0"
"31 Oct 09","0.0"
"30 Sep 09","0.0"
"31 Aug 09","0.0"
"31 Jul 09","0.0"
"30 Jun 09","0.0"
"31 May 09","0.0"
"30 Apr 09","0.0"
"31 Mar 09","0.0"
"28 Feb 09","0.0"
"31 Jan 09","0.0"
"31 Dec 08","0.0"
"30 Nov 08","0.0"
"31 Oct 08","0.0"
"30 Sep 08","0.0"
"31 Aug 08","0.0"
"31 Jul 08","0.0"
"30 Jun 08","0.0"
"31 May 08","0.0"
"30 Apr 08","0.0"
"31 Mar 08","0.0"
"29 Feb 08","0.0"
"31 Jan 08","0.0"
"31 Dec 07","0.0"
"30 Nov 07","0.0"
"31 Oct 07","0.0"
"30 Sep 07","0.0"
"31 Aug 07","0.0"
"31 Jul 07","0.0"
"30 Jun 07","0.0"
"31 May 07","0.0"
"30 Apr 07","0.0"
"31 Mar 07","0.0"
"28 Feb 07","0.0"
"31 Jan 07","0.0"
"31 Dec 06","0.0"
"30 Nov 06","0.0"
"31 Oct 06","0.0"
"30 Sep 06","0.0"
"31 Aug 06","0.0"
"31 Jul 06","0.0"
"30 Jun 06","0.0"
"31 May 06","0.0"
"30 Apr 06","0.0"
"31 Mar 06","0.0"
"28 Feb 06","0.0"
"31 Jan 06","0.0"
"31 Dec 05","0.0"
"30 Nov 05","0.0"
"31 Oct 05","0.0"
"30 Sep 05","0.0"
"31 Aug 05","0.0"
