#source : https://www.bankofengland.co.uk
# https://www.bankofengland.co.uk/statistics/visual-summaries/quoted-household-interest-rates
#"Date","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (95% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [b] [c]             IUM2WTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (90% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [d] [e] [b] [c]             IUMB482","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [d] [b] [c]             IUMBV34","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (60% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICQ","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (85% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICR"
"31 Jul 23","6.56"
"30 Jun 23","5.84"
"31 May 23","5.15"
"30 Apr 23","5.14"
"31 Mar 23","5.23"
"28 Feb 23","5.35"
"31 Jan 23","5.66"
"31 Dec 22","6"
"30 Nov 22","6.28"
"31 Oct 22","6.2"
"30 Sep 22","4.48"
"31 Aug 22","3.93"
"31 Jul 22","3.69"
"30 Jun 22","3.15"
"31 May 22","2.85"
"30 Apr 22","2.58"
"31 Mar 22","2.38"
"28 Feb 22","2.03"
"31 Jan 22","1.95"
"31 Dec 21","1.95"
"30 Nov 21","2.02"
"31 Oct 21","2.04"
"30 Sep 21","2.16"
"31 Aug 21","2.48"
"31 Jul 21","2.79"
"30 Jun 21","3.09"
"31 May 21","3.31"
"30 Apr 21","3.38"
"31 Mar 21","3.38"
"28 Feb 21","3.49"
"31 Jan 21","3.63"
"31 Dec 20","3.75"
"30 Nov 20","3.72"
"31 Oct 20","3.52"
"30 Sep 20","3.29"
"31 Aug 20","2.78"
"31 Jul 20","2.5"
"30 Jun 20","2.19"
"31 May 20","1.96"
"30 Apr 20","1.89"
"31 Mar 20","1.94"
"29 Feb 20","1.97"
"31 Jan 20","2.05"
"31 Dec 19","2.07"
"30 Nov 19","2.08"
"31 Oct 19","2.07"
"30 Sep 19","2.09"
"31 Aug 19","2.1"
"31 Jul 19","2.15"
"30 Jun 19","2.18"
"31 May 19","2.19"
"30 Apr 19","2.15"
"31 Mar 19","2.17"
"28 Feb 19","2.17"
"31 Jan 19","2.23"
"31 Dec 18","2.24"
"30 Nov 18","2.28"
"31 Oct 18","2.27"
"30 Sep 18","2.12"
"31 Aug 18","2.28"
"31 Jul 18","2.3"
"30 Jun 18","2.37"
"31 May 18","2.34"
"30 Apr 18","2.36"
"31 Mar 18","2.2"
"28 Feb 18","2.21"
"31 Jan 18","2.17"
"31 Dec 17","2.21"
"30 Nov 17","2.36"
"31 Oct 17","2.36"
"30 Sep 17","2.31"
"31 Aug 17","2.33"
"31 Jul 17","2.37"
"30 Jun 17","2.5"
"31 May 17","2.5"
"30 Apr 17","2.43"
"31 Mar 17","2.48"
"28 Feb 17","2.45"
"31 Jan 17","2.5"
"31 Dec 16","2.53"
"30 Nov 16","2.49"
"31 Oct 16","2.42"
"30 Sep 16","2.42"
"31 Aug 16","2.55"
"31 Jul 16","2.57"
"30 Jun 16","2.64"
"31 May 16","2.75"
"30 Apr 16","2.71"
"31 Mar 16","2.87"
"29 Feb 16","2.88"
"31 Jan 16","2.85"
"31 Dec 15","2.87"
"30 Nov 15","2.88"
"31 Oct 15","2.89"
"30 Sep 15","3.03"
"31 Aug 15","3.15"
"31 Jul 15","3.26"
"30 Jun 15","3.34"
"31 May 15","3.53"
"30 Apr 15","3.53"
"31 Mar 15","3.74"
"28 Feb 15","3.77"
"31 Jan 15","3.71"
"31 Dec 14","3.89"
"30 Nov 14","3.84"
"31 Oct 14","3.98"
"30 Sep 14","4.23"
"31 Aug 14","4.34"
"31 Jul 14","4.47"
"30 Jun 14","4.5"
"31 May 14","4.49"
"30 Apr 14","4.48"
"31 Mar 14","4.38"
"28 Feb 14","4.39"
"31 Jan 14","4.34"
"31 Dec 13","4.36"
"30 Nov 13","4.41"
