#source : https://www.bankofengland.co.uk
# https://www.bankofengland.co.uk/statistics/visual-summaries/quoted-household-interest-rates
#"Date","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (95% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [b] [c]             IUM2WTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (90% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [d] [e] [b] [c]             IUMB482","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [d] [b] [c]             IUMBV34","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (60% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICQ","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (85% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICR"
"31 Jul 23","6.4"
"30 Jun 23","5.62"
"31 May 23","4.95"
"30 Apr 23","4.91"
"31 Mar 23","4.98"
"28 Feb 23","5.03"
"31 Jan 23","5.26"
"31 Dec 22","5.57"
"30 Nov 22","6.11"
"31 Oct 22","6.17"
"30 Sep 22","4.37"
"31 Aug 22","3.69"
"31 Jul 22","3.48"
"30 Jun 22","2.95"
"31 May 22","2.72"
"30 Apr 22","2.46"
"31 Mar 22","2.22"
"28 Feb 22","1.87"
"31 Jan 22","1.74"
"31 Dec 21","1.71"
"30 Nov 21","1.74"
"31 Oct 21","1.68"
"30 Sep 21","1.8"
"31 Aug 21","1.99"
"31 Jul 21","2.16"
"30 Jun 21","2.37"
"31 May 21","2.51"
"30 Apr 21","2.56"
"31 Mar 21","2.65"
"28 Feb 21","2.73"
"31 Jan 21","2.91"
"31 Dec 20","3.02"
"30 Nov 20","3.06"
"31 Oct 20","3"
"30 Sep 20","2.55"
"31 Aug 20","2.27"
"31 Jul 20","2.01"
"30 Jun 20","1.84"
"31 May 20","1.76"
"30 Apr 20","1.64"
"31 Mar 20","1.69"
"29 Feb 20","1.69"
"31 Jan 20","1.69"
"31 Dec 19","1.7"
"30 Nov 19","1.71"
"31 Oct 19","1.73"
"30 Sep 19","1.76"
"31 Aug 19","1.79"
"31 Jul 19","1.8"
"30 Jun 19","1.8"
"31 May 19","1.81"
"30 Apr 19","1.83"
"31 Mar 19","1.85"
"28 Feb 19","1.85"
"31 Jan 19","1.86"
"31 Dec 18","1.84"
"30 Nov 18","1.88"
"31 Oct 18","1.93"
"30 Sep 18","1.93"
"31 Aug 18","1.97"
"31 Jul 18","1.99"
"30 Jun 18","2.08"
"31 May 18","2.06"
"30 Apr 18","1.85"
"31 Mar 18","1.76"
"28 Feb 18","1.71"
"31 Jan 18","1.64"
"31 Dec 17","1.69"
"30 Nov 17","1.68"
"31 Oct 17","1.66"
"30 Sep 17","1.57"
"31 Aug 17","1.58"
"31 Jul 17","1.57"
"30 Jun 17","1.65"
"31 May 17","1.65"
"30 Apr 17","1.62"
"31 Mar 17","1.67"
"28 Feb 17","1.71"
"31 Jan 17","1.78"
"31 Dec 16","1.75"
"30 Nov 16","1.74"
"31 Oct 16","1.83"
"30 Sep 16","1.85"
"31 Aug 16","1.92"
"31 Jul 16","1.9"
"30 Jun 16","1.99"
"31 May 16","2.18"
"30 Apr 16","2.17"
"31 Mar 16","2.17"
"29 Feb 16","2.26"
"31 Jan 16","2.3"
"31 Dec 15","2.22"
"30 Nov 15","2.21"
"31 Oct 15","2.2"
"30 Sep 15","2.23"
"31 Aug 15","2.29"
"31 Jul 15","2.33"
"30 Jun 15","2.3"
"31 May 15","2.51"
"30 Apr 15","2.53"
"31 Mar 15","2.59"
"28 Feb 15","2.66"
"31 Jan 15","2.69"
"31 Dec 14","2.84"
"30 Nov 14","2.87"
"31 Oct 14","3.02"
"30 Sep 14","3.13"
"31 Aug 14","3.39"
"31 Jul 14","3.44"
"30 Jun 14","3.44"
"31 May 14","3.41"
"30 Apr 14","3.36"
