#source : https://www.bankofengland.co.uk
# https://www.bankofengland.co.uk/statistics/visual-summaries/quoted-household-interest-rates
#"Date","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (95% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [b] [c]             IUM2WTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (90% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [d] [e] [b] [c]             IUMB482","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [a] [d] [b] [c]             IUMBV34","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (60% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICQ","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (85% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [b] [c]             IUMZICR"
"31 Jul 23","6.89"
"30 Jun 23","6.32"
"31 May 23","5.71"
"30 Apr 23","5.69"
"31 Mar 23","5.77"
"28 Feb 23","5.86"
"31 Jan 23","6.02"
"31 Dec 22","6.3"
"30 Nov 22","6.59"
"31 Oct 22","6.42"
"30 Sep 22","4.67"
"31 Aug 22","4.14"
"31 Jul 22","3.96"
"30 Jun 22","3.48"
"31 May 22","3.2"
"30 Apr 22","2.95"
"31 Mar 22","2.8"
"28 Feb 22","2.72"
"31 Jan 22","2.73"
"31 Dec 21","2.77"
"30 Nov 21","2.91"
"31 Oct 21","2.98"
"30 Sep 21","3.22"
"31 Aug 21","3.43"
"31 Jul 21","3.53"
"30 Jun 21","3.74"
"31 May 21","3.88"
"30 Apr 21","4.01"
"31 Mar 21","4.16"
"28 Feb 21","4.1"
"31 Jan 21","4.16"
"31 Dec 20","4.2"
"30 Nov 20","4.2"
"31 Oct 20","4.13"
"30 Sep 20","3.95"
"31 Aug 20","3.78"
"31 Jul 20","2.58"
"30 Jun 20","2.72"
"31 May 20","3.17"
"30 Apr 20","3.07"
"31 Mar 20","3.02"
"29 Feb 20","3.02"
"31 Jan 20","3.02"
"31 Dec 19","3"
"30 Nov 19","2.99"
"31 Oct 19","2.99"
"30 Sep 19","2.99"
"31 Aug 19","2.96"
"31 Jul 19","2.96"
"30 Jun 19","2.95"
"31 May 19","2.93"
"30 Apr 19","2.92"
"31 Mar 19","2.97"
"28 Feb 19","2.99"
"31 Jan 19","3.04"
"31 Dec 18","3.18"
"30 Nov 18","3.23"
"31 Oct 18","3.33"
"30 Sep 18","3.38"
"31 Aug 18","3.61"
"31 Jul 18","3.78"
"30 Jun 18","3.95"
"31 May 18","3.95"
"30 Apr 18","3.9"
"31 Mar 18","3.77"
"28 Feb 18","3.82"
"31 Jan 18","3.82"
"31 Dec 17","3.89"
"30 Nov 17","3.97"
"31 Oct 17","4.02"
"30 Sep 17","4.01"
"31 Aug 17","4.02"
"31 Jul 17","4.07"
"30 Jun 17","4.2"
"31 May 17","4.19"
"30 Apr 17","4.04"
"31 Mar 17","3.99"
"28 Feb 17","3.8"
"31 Jan 17","3.62"
"31 Dec 16","3.62"
"30 Nov 16","3.66"
"31 Oct 16","3.73"
"30 Sep 16","3.84"
"31 Aug 16","3.88"
"31 Jul 16","3.85"
"30 Jun 16","3.88"
"31 May 16","3.93"
"30 Apr 16","3.92"
"31 Mar 16","3.92"
"29 Feb 16","3.99"
"31 Jan 16","3.95"
"31 Dec 15","4.06"
"30 Nov 15","4.13"
"31 Oct 15","4.22"
"30 Sep 15","4.22"
"31 Aug 15","4.36"
"31 Jul 15","4.32"
"30 Jun 15","4.39"
"31 May 15","4.57"
"30 Apr 15","4.58"
"31 Mar 15","4.72"
"28 Feb 15","4.67"
"31 Jan 15","4.74"
"31 Dec 14","5.27"
"30 Nov 14","5.27"
"31 Oct 14","5.2"
"30 Sep 14","5.28"
"31 Aug 14","5.28"
"31 Jul 14","5.33"
"30 Jun 14","5.32"
"31 May 14","5.2"
"30 Apr 14","5.14"
"31 Mar 14","5.06"
"28 Feb 14","5.05"
"31 Jan 14","5.05"
"31 Dec 13","5.08"
"30 Nov 13","5.04"
"31 Oct 13","5.1"
"30 Sep 13","0.0"
"31 Aug 13","0.0"
"31 Jul 13","0.0"
"30 Jun 13","0.0"
"31 May 13","0.0"
